route_id,trip_id,service_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,drt_advance_book_min,bikes_allowed,peak_offpeak,boarding_type
SNDR_TL,1610-Gameday1310,SOUNDER_GAMEDAY_1310,1610,Seattle,1,,SNDR_TL_NBLW_shp,1,0.0,1,0,0
SNDR_TL,1632-GamedayDouble1305,SOUNDER_GAMEDAY_DOUBLE_1305,1632,Seattle,1,,SNDR_TL_NBLW_shp,1,0.0,1,0,0
SNDR_TL,1634-GamedayDouble1305,SOUNDER_GAMEDAY_DOUBLE_1305,1634,Seattle,1,,SNDR_TL_NBLW_shp,1,0.0,1,0,0
SNDR_EV,1811-Gameday1310,SOUNDER_GAMEDAY_1310,1811,Seattle,1,,SNDR_EV_SB_shp,1,0.0,1,0,0
SNDR_EV,1820E-WSF1200,SOUNDER_WSF_1200,1820,Everett,0,,SNDR_EV_NB_shp,1,0.0,1,0,0
SNDR_TL,1820T-WSF1200,SOUNDER_WSF_1200,1820,Seattle,1,,SNDR_TL_NB_shp,1,0.0,1,0,0
SNDR_EV,1821E-WSF1200,SOUNDER_WSF_1200,1821,Seattle,1,,SNDR_EV_SB_shp,1,0.0,1,0,0
SNDR_TL,1821T-WSF1200,SOUNDER_WSF_1200,1821,Puyallup,0,,SNDR_TL_SB_shp,1,0.0,1,0,0
SNDR_EV,1822E-WSF1200,SOUNDER_WSF_1200,1822,Everett,0,,SNDR_EV_NB_shp,1,0.0,1,0,0
SNDR_TL,1822T-WSF1200,SOUNDER_WSF_1200,1822,Seattle,1,,SNDR_TL_NB_shp,1,0.0,1,0,0
SNDR_EV,1823E-WSF1200,SOUNDER_WSF_1200,1823,Seattle,1,,SNDR_EV_SB_shp,1,0.0,1,0,0
SNDR_TL,1823T-WSF1200,SOUNDER_WSF_1200,1823,Puyallup,0,,SNDR_TL_SB_shp,1,0.0,1,0,0
SNDR_EV,1833-GamedayDouble1305,SOUNDER_GAMEDAY_DOUBLE_1305,1833,Seattle,1,,SNDR_EV_SB_shp,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1001,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,C15:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1002,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1003,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,C15:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1004,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,C15:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1005,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,C37:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1006,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1007,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,C15:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1008,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1009,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,C15:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1010,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1011,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1012,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1013,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1014,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1015,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1016,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1017,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1018,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1019,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1020,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1021,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1022,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1023,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1024,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1025,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1026,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1027,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1028,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1029,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1030,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1031,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1032,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1033,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1034,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1035,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1036,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1037,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1038,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1039,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1040,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1041,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1042,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1043,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1044,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1045,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1046,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1047,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1048,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1049,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1050,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1051,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1052,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1053,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1054,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1055,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1056,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1057,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1058,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1059,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1060,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1061,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1062,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1063,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1064,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1065,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1066,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1067,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1068,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1069,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1070,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1071,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1072,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1073,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1074,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1075,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1076,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1077,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1078,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1079,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1080,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1081,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1082,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1083,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1084,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1085,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1086,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1087,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1088,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1089,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1090,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1091,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1092,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1093,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1094,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1095,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1096,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1097,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1098,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1099,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1100,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1101,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1102,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1103,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1104,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1105,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1106,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1107,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1108,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1109,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
100479,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday_100479_1110,LLR_2025-12-07_Oct14_Link_Fall2025_FWLE_v2_Saturday,,Lynnwood City Center,1,,S07:N23,1,0.0,1,0,0
